,gene_id,database,kegg_id
4827,BSU_15850,KEGG_pathway,map01230
4835,BSU_15860,KEGG_pathway,map00260
4836,BSU_15860,KEGG_pathway,map00270
4837,BSU_15860,KEGG_pathway,map01100
4838,BSU_15860,KEGG_pathway,map01110
4839,BSU_15860,KEGG_pathway,map01130
4840,BSU_15860,KEGG_pathway,map01200
4841,BSU_15860,KEGG_pathway,map01230
4843,BSU_15870,KEGG_pathway,map03440
4847,BSU_15880,KEGG_pathway,map00270
4848,BSU_15880,KEGG_pathway,map00360
4849,BSU_15880,KEGG_pathway,map01100
4854,BSU_15890,KEGG_pathway,map00561
4855,BSU_15890,KEGG_pathway,map00564
4856,BSU_15890,KEGG_pathway,map01100
4857,BSU_15890,KEGG_pathway,map01110
4863,BSU_15900,KEGG_pathway,map00061
4864,BSU_15900,KEGG_pathway,map00333
4865,BSU_15900,KEGG_pathway,map01100
4866,BSU_15900,KEGG_pathway,map01130
4867,BSU_15900,KEGG_pathway,map01212
4875,BSU_15910,KEGG_pathway,map00061
4876,BSU_15910,KEGG_pathway,map00333
4877,BSU_15910,KEGG_pathway,map00780
4878,BSU_15910,KEGG_pathway,map01040
4879,BSU_15910,KEGG_pathway,map01100
4880,BSU_15910,KEGG_pathway,map01130
4881,BSU_15910,KEGG_pathway,map01212
4882,BSU_15920,KEGG_pathway,-
4885,BSU_15930,KEGG_pathway,map03008
4886,BSU_15930,KEGG_pathway,map05205
4887,BSU_15940,KEGG_pathway,-
4891,BSU_15950,KEGG_pathway,map02024
4892,BSU_15950,KEGG_pathway,map03060
4893,BSU_15950,KEGG_pathway,map03070
4894,BSU_15960,KEGG_pathway,-
4895,BSU_15970,KEGG_pathway,-
4899,BSU_15980,KEGG_pathway,map02024
4900,BSU_15980,KEGG_pathway,map03060
4901,BSU_15980,KEGG_pathway,map03070
4903,BSU_15990,KEGG_pathway,map03010
4904,BSU_16000,KEGG_pathway,-
4905,BSU_16010,KEGG_pathway,-
4906,BSU_16020,KEGG_pathway,-
4911,BSU_16030,KEGG_pathway,map00900
4912,BSU_16030,KEGG_pathway,map01100
4913,BSU_16030,KEGG_pathway,map01110
4914,BSU_16030,KEGG_pathway,map01130
4916,BSU_16040,KEGG_pathway,map03010
4917,BSU_16050,KEGG_pathway,-
4919,BSU_16060,KEGG_pathway,map03030
4920,BSU_16070,KEGG_pathway,-
4921,BSU_16080,KEGG_pathway,-
4931,BSU_16090,KEGG_pathway,map00020
4932,BSU_16090,KEGG_pathway,map00640
4933,BSU_16090,KEGG_pathway,map00660
4934,BSU_16090,KEGG_pathway,map00720
4935,BSU_16090,KEGG_pathway,map01100
4936,BSU_16090,KEGG_pathway,map01110
4937,BSU_16090,KEGG_pathway,map01120
4938,BSU_16090,KEGG_pathway,map01130
4939,BSU_16090,KEGG_pathway,map01200
4949,BSU_16100,KEGG_pathway,map00020
4950,BSU_16100,KEGG_pathway,map00640
4951,BSU_16100,KEGG_pathway,map00660
4952,BSU_16100,KEGG_pathway,map00720
4953,BSU_16100,KEGG_pathway,map01100
4954,BSU_16100,KEGG_pathway,map01110
4955,BSU_16100,KEGG_pathway,map01120
4956,BSU_16100,KEGG_pathway,map01130
4957,BSU_16100,KEGG_pathway,map01200
4958,BSU_16110,KEGG_pathway,-
4959,BSU_16120,KEGG_pathway,-
4960,BSU_16130,KEGG_pathway,-
4961,BSU_16140,KEGG_pathway,-
4962,BSU_16150,KEGG_pathway,-
4963,BSU_16160,KEGG_pathway,-
4964,BSU_16170,KEGG_pathway,-
4966,BSU_16180,KEGG_pathway,map02040
4968,BSU_16190,KEGG_pathway,map02040
4970,BSU_16200,KEGG_pathway,map02040
4972,BSU_16210,KEGG_pathway,map02040
4975,BSU_16220,KEGG_pathway,map02030
4976,BSU_16220,KEGG_pathway,map02040
4979,BSU_16230,KEGG_pathway,map02040
4980,BSU_16230,KEGG_pathway,map03070
4983,BSU_16240,KEGG_pathway,map02040
4984,BSU_16240,KEGG_pathway,map03070
4986,BSU_16250,KEGG_pathway,map02040
4987,BSU_16260,KEGG_pathway,-
4989,BSU_16270,KEGG_pathway,map02040
4991,BSU_16280,KEGG_pathway,map02040
4993,BSU_16290,KEGG_pathway,map02040
4994,BSU_16299,KEGG_pathway,-
4995,BSU_16300,KEGG_pathway,-
4998,BSU_16310,KEGG_pathway,map02030
4999,BSU_16310,KEGG_pathway,map02040
5002,BSU_16320,KEGG_pathway,map02030
5003,BSU_16320,KEGG_pathway,map02040
5006,BSU_16330,KEGG_pathway,map02020
5007,BSU_16330,KEGG_pathway,map02030
5009,BSU_16340,KEGG_pathway,map02040
5012,BSU_16350,KEGG_pathway,map02040
5013,BSU_16350,KEGG_pathway,map03070
5016,BSU_16360,KEGG_pathway,map02040
5017,BSU_16360,KEGG_pathway,map03070
5020,BSU_16370,KEGG_pathway,map02040
5021,BSU_16370,KEGG_pathway,map03070
5024,BSU_16380,KEGG_pathway,map02040
5025,BSU_16380,KEGG_pathway,map03070
5027,BSU_16390,KEGG_pathway,map02040
5028,BSU_16400,KEGG_pathway,-
5029,BSU_16410,KEGG_pathway,-
5032,BSU_16420,KEGG_pathway,map02020
5033,BSU_16420,KEGG_pathway,map02030
5036,BSU_16430,KEGG_pathway,map02020
5037,BSU_16430,KEGG_pathway,map02030
5040,BSU_16440,KEGG_pathway,map02020
5041,BSU_16440,KEGG_pathway,map02030
5043,BSU_16450,KEGG_pathway,map02030
5045,BSU_16460,KEGG_pathway,map02030
5051,BSU_16470,KEGG_pathway,map02020
5052,BSU_16470,KEGG_pathway,map02025
5053,BSU_16470,KEGG_pathway,map02026
5054,BSU_16470,KEGG_pathway,map02040
5055,BSU_16470,KEGG_pathway,map05111
5056,BSU_16480,KEGG_pathway,-
5058,BSU_16490,KEGG_pathway,map03010
5059,BSU_16500,KEGG_pathway,-
5062,BSU_16510,KEGG_pathway,map00240
5063,BSU_16510,KEGG_pathway,map01100
5064,BSU_16520,KEGG_pathway,-
5067,BSU_16530,KEGG_pathway,map00900
5068,BSU_16530,KEGG_pathway,map01110
5073,BSU_16540,KEGG_pathway,map00564
5074,BSU_16540,KEGG_pathway,map01100
5075,BSU_16540,KEGG_pathway,map01110
5076,BSU_16540,KEGG_pathway,map04070
5081,BSU_16550,KEGG_pathway,map00900
5082,BSU_16550,KEGG_pathway,map01100
5083,BSU_16550,KEGG_pathway,map01110
5084,BSU_16550,KEGG_pathway,map01130
5087,BSU_16560,KEGG_pathway,map02024
5088,BSU_16560,KEGG_pathway,map04112
5090,BSU_16570,KEGG_pathway,map00970
5097,BSU_16580,KEGG_pathway,map00230
5098,BSU_16580,KEGG_pathway,map00240
5099,BSU_16580,KEGG_pathway,map01100
5100,BSU_16580,KEGG_pathway,map03030
5101,BSU_16580,KEGG_pathway,map03430
5102,BSU_16580,KEGG_pathway,map03440
5103,BSU_16590,KEGG_pathway,-
5105,BSU_16600,KEGG_pathway,map03010
5106,BSU_16610,KEGG_pathway,-
5108,BSU_16620,KEGG_pathway,map03010
5109,BSU_16630,KEGG_pathway,-
5110,BSU_16640,KEGG_pathway,-
5111,BSU_16650,KEGG_pathway,-
5112,BSU_16660,KEGG_pathway,-
5116,BSU_16670,KEGG_pathway,map00740
5117,BSU_16670,KEGG_pathway,map01100
5118,BSU_16670,KEGG_pathway,map01110
5120,BSU_16680,KEGG_pathway,map03010
5124,BSU_16690,KEGG_pathway,map00230
5125,BSU_16690,KEGG_pathway,map00240
5126,BSU_16690,KEGG_pathway,map03018
5127,BSU_16700,KEGG_pathway,-
5128,BSU_16710,KEGG_pathway,-
5129,BSU_16720,KEGG_pathway,-
5139,BSU_16730,KEGG_pathway,map00260
5140,BSU_16730,KEGG_pathway,map00630
5141,BSU_16730,KEGG_pathway,map00680
5142,BSU_16730,KEGG_pathway,map01100
5143,BSU_16730,KEGG_pathway,map01110
5144,BSU_16730,KEGG_pathway,map01120
5145,BSU_16730,KEGG_pathway,map01130
5146,BSU_16730,KEGG_pathway,map01200
5147,BSU_16730,KEGG_pathway,map01230
5148,BSU_16740,KEGG_pathway,-
5159,BSU_16750,KEGG_pathway,map00260
5160,BSU_16750,KEGG_pathway,map00261
5161,BSU_16750,KEGG_pathway,map00270
5162,BSU_16750,KEGG_pathway,map00300
5163,BSU_16750,KEGG_pathway,map01100
5164,BSU_16750,KEGG_pathway,map01110
5165,BSU_16750,KEGG_pathway,map01120
5166,BSU_16750,KEGG_pathway,map01130
5167,BSU_16750,KEGG_pathway,map01210
5168,BSU_16750,KEGG_pathway,map01230
5179,BSU_16760,KEGG_pathway,map00260
5180,BSU_16760,KEGG_pathway,map00261
5181,BSU_16760,KEGG_pathway,map00270
5182,BSU_16760,KEGG_pathway,map00300
5183,BSU_16760,KEGG_pathway,map01100
5184,BSU_16760,KEGG_pathway,map01110
5185,BSU_16760,KEGG_pathway,map01120
5186,BSU_16760,KEGG_pathway,map01130
5187,BSU_16760,KEGG_pathway,map01210
5188,BSU_16760,KEGG_pathway,map01230
5196,BSU_16770,KEGG_pathway,map00261
5197,BSU_16770,KEGG_pathway,map00300
5198,BSU_16770,KEGG_pathway,map01100
5199,BSU_16770,KEGG_pathway,map01110
5200,BSU_16770,KEGG_pathway,map01120
5201,BSU_16770,KEGG_pathway,map01130
5202,BSU_16770,KEGG_pathway,map01230
5204,BSU_16780,KEGG_pathway,map03018
5207,BSU_16790,KEGG_pathway,map04112
5208,BSU_16790,KEGG_pathway,map04212
5209,BSU_16799,KEGG_pathway,-
5210,BSU_16800,KEGG_pathway,-
5211,BSU_16810,KEGG_pathway,-
5212,BSU_16825,KEGG_pathway,-
5213,BSU_16845,KEGG_pathway,-
5214,BSU_16860,KEGG_pathway,-
5224,BSU_16870,KEGG_pathway,map00061
5225,BSU_16870,KEGG_pathway,map00333
5226,BSU_16870,KEGG_pathway,map00780
5227,BSU_16870,KEGG_pathway,map01040
5228,BSU_16870,KEGG_pathway,map01053
5229,BSU_16870,KEGG_pathway,map01100
5230,BSU_16870,KEGG_pathway,map01110
5231,BSU_16870,KEGG_pathway,map01130
5232,BSU_16870,KEGG_pathway,map01212
5233,BSU_16880,KEGG_pathway,-
5234,BSU_16890,KEGG_pathway,-
5235,BSU_16900,KEGG_pathway,-
5236,BSU_16910,KEGG_pathway,-
5239,BSU_16920,KEGG_pathway,map00564
5240,BSU_16920,KEGG_pathway,map01100
5242,BSU_16930,KEGG_pathway,map00760
5244,BSU_16940,KEGG_pathway,map03440
5245,BSU_16950,KEGG_pathway,-
5247,BSU_16960,KEGG_pathway,map03018
5248,BSU_16970,KEGG_pathway,-
5249,BSU_16980,KEGG_pathway,-
5251,BSU_16990,KEGG_pathway,map00260
5255,BSU_17000,KEGG_pathway,map00260
5256,BSU_17000,KEGG_pathway,map00780
5257,BSU_17000,KEGG_pathway,map01100
5258,BSU_17010,KEGG_pathway,-
5259,BSU_17020,KEGG_pathway,-
5260,BSU_17030,KEGG_pathway,-
5262,BSU_17040,KEGG_pathway,map03430
5264,BSU_17050,KEGG_pathway,map03430
5265,BSU_17060,KEGG_pathway,-
5266,BSU_17070,KEGG_pathway,-
5267,BSU_17080,KEGG_pathway,-
5269,BSU_17090,KEGG_pathway,map00620
5275,BSU_17100,KEGG_pathway,map00061
5276,BSU_17100,KEGG_pathway,map00333
5277,BSU_17100,KEGG_pathway,map01100
5278,BSU_17100,KEGG_pathway,map01130
5279,BSU_17100,KEGG_pathway,map01212
5280,BSU_17110,KEGG_pathway,-
5287,BSU_17120,KEGG_pathway,map00061
5288,BSU_17120,KEGG_pathway,map00333
5289,BSU_17120,KEGG_pathway,map00910
5290,BSU_17120,KEGG_pathway,map01100
5291,BSU_17120,KEGG_pathway,map01130
5292,BSU_17120,KEGG_pathway,map01212
5293,BSU_17130,KEGG_pathway,-
5298,BSU_17140,KEGG_pathway,map00061
5299,BSU_17140,KEGG_pathway,map00780
5300,BSU_17140,KEGG_pathway,map01100
5301,BSU_17140,KEGG_pathway,map01212
5309,BSU_17150,KEGG_pathway,map00072
5310,BSU_17150,KEGG_pathway,map00280
5311,BSU_17150,KEGG_pathway,map00650
5312,BSU_17150,KEGG_pathway,map00900
5313,BSU_17150,KEGG_pathway,map01100
5314,BSU_17150,KEGG_pathway,map01110
5315,BSU_17150,KEGG_pathway,map01130
5318,BSU_17160,KEGG_pathway,map00280
5319,BSU_17160,KEGG_pathway,map01100
5320,BSU_17170,KEGG_pathway,-
5323,BSU_17180,KEGG_pathway,map01054
5324,BSU_17180,KEGG_pathway,map02024
5325,BSU_17190,KEGG_pathway,-
5328,BSU_17200,KEGG_pathway,map00520
5329,BSU_17200,KEGG_pathway,map01100
5332,BSU_17210,KEGG_pathway,map01054
5333,BSU_17210,KEGG_pathway,map02024
5334,BSU_17220,KEGG_pathway,-
5337,BSU_17230,KEGG_pathway,map00780
5338,BSU_17230,KEGG_pathway,map01100
5339,BSU_17240,KEGG_pathway,-
5340,BSU_17250,KEGG_pathway,-
5341,BSU_17260,KEGG_pathway,-
5342,BSU_17270,KEGG_pathway,-
5343,BSU_17280,KEGG_pathway,-
5344,BSU_17290,KEGG_pathway,-
5345,BSU_17300,KEGG_pathway,-
5346,BSU_17320,KEGG_pathway,-
5350,BSU_17330,KEGG_pathway,map00908
5351,BSU_17330,KEGG_pathway,map01100
5352,BSU_17330,KEGG_pathway,map01110
5356,BSU_17340,KEGG_pathway,map02024
5357,BSU_17340,KEGG_pathway,map03018
5358,BSU_17340,KEGG_pathway,map05111
5359,BSU_17350,KEGG_pathway,-
5360,BSU_17360,KEGG_pathway,-
5364,BSU_17370,KEGG_pathway,map00230
5365,BSU_17370,KEGG_pathway,map00240
5366,BSU_17370,KEGG_pathway,map01100
5370,BSU_17380,KEGG_pathway,map00230
5371,BSU_17380,KEGG_pathway,map00240
5372,BSU_17380,KEGG_pathway,map01100
5376,BSU_17390,KEGG_pathway,map00230
5377,BSU_17390,KEGG_pathway,map00240
5378,BSU_17390,KEGG_pathway,map01100
5379,BSU_17400,KEGG_pathway,-
5381,BSU_17410,KEGG_pathway,map01503
5382,BSU_17420,KEGG_pathway,-
5383,BSU_17430,KEGG_pathway,-
5390,BSU_17440,KEGG_pathway,map00260
5391,BSU_17440,KEGG_pathway,map00270
5392,BSU_17440,KEGG_pathway,map00450
5393,BSU_17440,KEGG_pathway,map01100
5394,BSU_17440,KEGG_pathway,map01130
5395,BSU_17440,KEGG_pathway,map01230
5399,BSU_17450,KEGG_pathway,map01501
5400,BSU_17450,KEGG_pathway,map02010
5401,BSU_17450,KEGG_pathway,map02024
5413,BSU_17460,KEGG_pathway,map00220
5414,BSU_17460,KEGG_pathway,map00250
5415,BSU_17460,KEGG_pathway,map00630
5416,BSU_17460,KEGG_pathway,map00910
5417,BSU_17460,KEGG_pathway,map01100
5418,BSU_17460,KEGG_pathway,map01120
5419,BSU_17460,KEGG_pathway,map01230
5420,BSU_17460,KEGG_pathway,map02020
5421,BSU_17460,KEGG_pathway,map04217
5422,BSU_17460,KEGG_pathway,map04724
5423,BSU_17460,KEGG_pathway,map04727
5424,BSU_17470,KEGG_pathway,-
5425,BSU_17480,KEGG_pathway,-
5426,BSU_17490,KEGG_pathway,-
5427,BSU_17500,KEGG_pathway,-
5428,BSU_17510,KEGG_pathway,-
5429,BSU_17520,KEGG_pathway,-
5430,BSU_17530,KEGG_pathway,-
5431,BSU_17540,KEGG_pathway,-
5437,BSU_17560,KEGG_pathway,map00400
5438,BSU_17560,KEGG_pathway,map01100
5439,BSU_17560,KEGG_pathway,map01110
5440,BSU_17560,KEGG_pathway,map01130
5441,BSU_17560,KEGG_pathway,map01230
5442,BSU_17570,KEGG_pathway,-
5445,BSU_17580,KEGG_pathway,map00520
5446,BSU_17580,KEGG_pathway,map01100
5447,BSU_17590,KEGG_pathway,-
5451,BSU_17600,KEGG_pathway,map00040
5452,BSU_17600,KEGG_pathway,map00051
5453,BSU_17600,KEGG_pathway,map01100
5462,BSU_17610,KEGG_pathway,map00030
5463,BSU_17610,KEGG_pathway,map00040
5464,BSU_17610,KEGG_pathway,map00051
5465,BSU_17610,KEGG_pathway,map01100
5466,BSU_17610,KEGG_pathway,map01110
5467,BSU_17610,KEGG_pathway,map01120
5468,BSU_17610,KEGG_pathway,map01130
5469,BSU_17610,KEGG_pathway,map01200
5470,BSU_17620,KEGG_pathway,-
5472,BSU_17630,KEGG_pathway,map04113
5476,BSU_17640,KEGG_pathway,map00473
5477,BSU_17640,KEGG_pathway,map01100
5478,BSU_17640,KEGG_pathway,map01502
5479,BSU_17650,KEGG_pathway,-
5484,BSU_17660,KEGG_pathway,map00240
5485,BSU_17660,KEGG_pathway,map00770
5486,BSU_17660,KEGG_pathway,map00983
5487,BSU_17660,KEGG_pathway,map01100
5492,BSU_17680,KEGG_pathway,map00240
5493,BSU_17680,KEGG_pathway,map00670
5494,BSU_17680,KEGG_pathway,map01100
5495,BSU_17680,KEGG_pathway,map01523
5496,BSU_17690,KEGG_pathway,-
5499,BSU_17710,KEGG_pathway,map03060
5500,BSU_17710,KEGG_pathway,map03070
5501,BSU_17720,KEGG_pathway,-
5502,BSU_17730,KEGG_pathway,-
5503,BSU_17750,KEGG_pathway,-
5504,BSU_17760,KEGG_pathway,-
5505,BSU_17770,KEGG_pathway,-
5506,BSU_17780,KEGG_pathway,-
5507,BSU_17790,KEGG_pathway,-
5508,BSU_17800,KEGG_pathway,-
5509,BSU_17820,KEGG_pathway,-
5510,BSU_17830,KEGG_pathway,-
5511,BSU_17840,KEGG_pathway,-
5512,BSU_17850,KEGG_pathway,-
5513,BSU_17860,KEGG_pathway,-
5514,BSU_17870,KEGG_pathway,-
5515,BSU_17880,KEGG_pathway,-
5525,BSU_17890,KEGG_pathway,map00030
5526,BSU_17890,KEGG_pathway,map00710
5527,BSU_17890,KEGG_pathway,map01051
5528,BSU_17890,KEGG_pathway,map01100
5529,BSU_17890,KEGG_pathway,map01110
5530,BSU_17890,KEGG_pathway,map01120
5531,BSU_17890,KEGG_pathway,map01130
5532,BSU_17890,KEGG_pathway,map01200
5533,BSU_17890,KEGG_pathway,map01230
5534,BSU_17900,KEGG_pathway,-
5535,BSU_17910,KEGG_pathway,-
5536,BSU_17920,KEGG_pathway,-
5537,BSU_17930,KEGG_pathway,-
5540,BSU_17940,KEGG_pathway,map02020
5541,BSU_17940,KEGG_pathway,map02030
5542,BSU_17950,KEGG_pathway,-
5543,BSU_17960,KEGG_pathway,-
5545,BSU_17970,KEGG_pathway,map04141
5546,BSU_17980,KEGG_pathway,-
5547,BSU_17990,KEGG_pathway,-
5558,BSU_18000,KEGG_pathway,map00020
5559,BSU_18000,KEGG_pathway,map00630
5560,BSU_18000,KEGG_pathway,map00720
5561,BSU_18000,KEGG_pathway,map01100
5562,BSU_18000,KEGG_pathway,map01110
5563,BSU_18000,KEGG_pathway,map01120
5564,BSU_18000,KEGG_pathway,map01130
5565,BSU_18000,KEGG_pathway,map01200
5566,BSU_18000,KEGG_pathway,map01210
5567,BSU_18000,KEGG_pathway,map01230
5568,BSU_18010,KEGG_pathway,-
5569,BSU_18020,KEGG_pathway,-
5570,BSU_18030,KEGG_pathway,-
5571,BSU_18040,KEGG_pathway,-
5572,BSU_18050,KEGG_pathway,-
5573,BSU_18060,KEGG_pathway,-
5578,BSU_18070,KEGG_pathway,map00561
5579,BSU_18070,KEGG_pathway,map00564
5580,BSU_18070,KEGG_pathway,map01100
5581,BSU_18070,KEGG_pathway,map01110
5582,BSU_18080,KEGG_pathway,-
5583,BSU_18090,KEGG_pathway,-
5584,BSU_18100,KEGG_pathway,-
5585,BSU_18109,KEGG_pathway,-
5586,BSU_18110,KEGG_pathway,-
5588,BSU_18120,KEGG_pathway,map02020
5591,BSU_18130,KEGG_pathway,map00500
5592,BSU_18130,KEGG_pathway,map01100
5593,BSU_18150,KEGG_pathway,-
5595,BSU_18160,KEGG_pathway,map00520
5596,BSU_18170,KEGG_pathway,-
5603,BSU_18180,KEGG_pathway,map00040
5604,BSU_18180,KEGG_pathway,map00052
5605,BSU_18180,KEGG_pathway,map00500
5606,BSU_18180,KEGG_pathway,map00520
5607,BSU_18180,KEGG_pathway,map01100
5608,BSU_18180,KEGG_pathway,map01130
5609,BSU_18190,KEGG_pathway,-
5610,BSU_18200,KEGG_pathway,-
5618,BSU_18210,KEGG_pathway,map00280
5619,BSU_18210,KEGG_pathway,map00630
5620,BSU_18210,KEGG_pathway,map00640
5621,BSU_18210,KEGG_pathway,map01100
5622,BSU_18210,KEGG_pathway,map01120
5623,BSU_18210,KEGG_pathway,map01130
5624,BSU_18210,KEGG_pathway,map01200
5627,BSU_18220,KEGG_pathway,map00650
5628,BSU_18220,KEGG_pathway,map01200
5635,BSU_18230,KEGG_pathway,map00072
5636,BSU_18230,KEGG_pathway,map00280
5637,BSU_18230,KEGG_pathway,map00281
5638,BSU_18230,KEGG_pathway,map00650
5639,BSU_18230,KEGG_pathway,map01100
5640,BSU_18230,KEGG_pathway,map04146
5654,BSU_18239,KEGG_pathway,map00010
5655,BSU_18239,KEGG_pathway,map00020
5656,BSU_18239,KEGG_pathway,map00061
5657,BSU_18239,KEGG_pathway,map00620
5658,BSU_18239,KEGG_pathway,map00640
5659,BSU_18239,KEGG_pathway,map00720
5660,BSU_18239,KEGG_pathway,map01100
5661,BSU_18239,KEGG_pathway,map01110
5662,BSU_18239,KEGG_pathway,map01120
5663,BSU_18239,KEGG_pathway,map01130
5664,BSU_18239,KEGG_pathway,map01200
5665,BSU_18239,KEGG_pathway,map01212
5666,BSU_18239,KEGG_pathway,map01230
5679,BSU_18240,KEGG_pathway,map00061
5680,BSU_18240,KEGG_pathway,map00280
5681,BSU_18240,KEGG_pathway,map00620
5682,BSU_18240,KEGG_pathway,map00630
5683,BSU_18240,KEGG_pathway,map00640
5684,BSU_18240,KEGG_pathway,map00720
5685,BSU_18240,KEGG_pathway,map01100
5686,BSU_18240,KEGG_pathway,map01110
5687,BSU_18240,KEGG_pathway,map01120
5688,BSU_18240,KEGG_pathway,map01130
5689,BSU_18240,KEGG_pathway,map01200
5690,BSU_18240,KEGG_pathway,map01212
5691,BSU_18250,KEGG_pathway,-
5700,BSU_18260,KEGG_pathway,map00071
5701,BSU_18260,KEGG_pathway,map00280
5702,BSU_18260,KEGG_pathway,map00650
5703,BSU_18260,KEGG_pathway,map01100
5704,BSU_18260,KEGG_pathway,map01110
5705,BSU_18260,KEGG_pathway,map01120
5706,BSU_18260,KEGG_pathway,map01200
5707,BSU_18260,KEGG_pathway,map01212
5708,BSU_18270,KEGG_pathway,-
5709,BSU_18280,KEGG_pathway,-
5710,BSU_18290,KEGG_pathway,-
5716,BSU_18300,KEGG_pathway,map01053
5717,BSU_18300,KEGG_pathway,map01054
5718,BSU_18300,KEGG_pathway,map01110
5719,BSU_18300,KEGG_pathway,map01130
5720,BSU_18300,KEGG_pathway,map02024
5723,BSU_18310,KEGG_pathway,map01054
5724,BSU_18310,KEGG_pathway,map02024
5727,BSU_18320,KEGG_pathway,map01054
5728,BSU_18320,KEGG_pathway,map02024
5731,BSU_18330,KEGG_pathway,map01054
5732,BSU_18330,KEGG_pathway,map02024
5735,BSU_18340,KEGG_pathway,map01054
5736,BSU_18340,KEGG_pathway,map02024
5738,BSU_18350,KEGG_pathway,map00550
5745,BSU_18360,KEGG_pathway,map00010
5746,BSU_18360,KEGG_pathway,map00052
5747,BSU_18360,KEGG_pathway,map01100
5748,BSU_18360,KEGG_pathway,map01110
5749,BSU_18360,KEGG_pathway,map01120
5750,BSU_18360,KEGG_pathway,map01130
5751,BSU_18370,KEGG_pathway,-
5752,BSU_18380,KEGG_pathway,-
5753,BSU_18390,KEGG_pathway,-
5754,BSU_18400,KEGG_pathway,-
5759,BSU_18410,KEGG_pathway,map00430
5760,BSU_18410,KEGG_pathway,map00460
5761,BSU_18410,KEGG_pathway,map00480
5762,BSU_18410,KEGG_pathway,map01100
5763,BSU_18420,KEGG_pathway,-
5764,BSU_18430,KEGG_pathway,-
5772,BSU_18440,KEGG_pathway,map00250
5773,BSU_18440,KEGG_pathway,map00910
5774,BSU_18440,KEGG_pathway,map01100
5775,BSU_18440,KEGG_pathway,map01110
5776,BSU_18440,KEGG_pathway,map01120
5777,BSU_18440,KEGG_pathway,map01130
5778,BSU_18440,KEGG_pathway,map01230
5787,BSU_18450,KEGG_pathway,map00250
5788,BSU_18450,KEGG_pathway,map00630
5789,BSU_18450,KEGG_pathway,map00910
5790,BSU_18450,KEGG_pathway,map01100
5791,BSU_18450,KEGG_pathway,map01110
5792,BSU_18450,KEGG_pathway,map01120
5793,BSU_18450,KEGG_pathway,map01130
5794,BSU_18450,KEGG_pathway,map01230
5795,BSU_18460,KEGG_pathway,-
5801,BSU_18470,KEGG_pathway,map00330
5802,BSU_18470,KEGG_pathway,map00332
5803,BSU_18470,KEGG_pathway,map01100
5804,BSU_18470,KEGG_pathway,map01130
5805,BSU_18470,KEGG_pathway,map01230
5811,BSU_18480,KEGG_pathway,map00330
5812,BSU_18480,KEGG_pathway,map01100
5813,BSU_18480,KEGG_pathway,map01110
5814,BSU_18480,KEGG_pathway,map01130
5815,BSU_18480,KEGG_pathway,map01230
5816,BSU_18490,KEGG_pathway,-
5824,BSU_18500,KEGG_pathway,map00061
5825,BSU_18500,KEGG_pathway,map00333
5826,BSU_18500,KEGG_pathway,map00780
5827,BSU_18500,KEGG_pathway,map01040
5828,BSU_18500,KEGG_pathway,map01100
5829,BSU_18500,KEGG_pathway,map01130
5830,BSU_18500,KEGG_pathway,map01212
5831,BSU_18510,KEGG_pathway,-
5832,BSU_18520,KEGG_pathway,-
5833,BSU_18530,KEGG_pathway,-
5834,BSU_18540,KEGG_pathway,-
5844,BSU_18550,KEGG_pathway,map00030
5845,BSU_18550,KEGG_pathway,map00040
5846,BSU_18550,KEGG_pathway,map00051
5847,BSU_18550,KEGG_pathway,map01100
5848,BSU_18550,KEGG_pathway,map01110
5849,BSU_18550,KEGG_pathway,map01120
5850,BSU_18550,KEGG_pathway,map01130
5851,BSU_18550,KEGG_pathway,map01200
5852,BSU_18550,KEGG_pathway,map02024
5860,BSU_18560,KEGG_pathway,map00260
5861,BSU_18560,KEGG_pathway,map00680
5862,BSU_18560,KEGG_pathway,map01100
5863,BSU_18560,KEGG_pathway,map01120
5864,BSU_18560,KEGG_pathway,map01130
5865,BSU_18560,KEGG_pathway,map01200
5866,BSU_18560,KEGG_pathway,map01230
5867,BSU_18570,KEGG_pathway,-
5868,BSU_18580,KEGG_pathway,-
5869,BSU_18590,KEGG_pathway,-
5870,BSU_18596,KEGG_pathway,-
5871,BSU_18600,KEGG_pathway,-
5875,BSU_18610,KEGG_pathway,map02020
5876,BSU_18610,KEGG_pathway,map02025
5877,BSU_18610,KEGG_pathway,map02030
5881,BSU_18620,KEGG_pathway,map00350
5882,BSU_18620,KEGG_pathway,map01120
5883,BSU_18620,KEGG_pathway,map01220
5884,BSU_18630,KEGG_pathway,-
5885,BSU_18640,KEGG_pathway,-
5888,BSU_18650,KEGG_pathway,map00040
5889,BSU_18650,KEGG_pathway,map02024
5890,BSU_18660,KEGG_pathway,-
5893,BSU_18670,KEGG_pathway,map00630
5894,BSU_18670,KEGG_pathway,map01100
5899,BSU_18690,KEGG_pathway,map00630
5900,BSU_18690,KEGG_pathway,map01100
5901,BSU_18690,KEGG_pathway,map01110
5902,BSU_18690,KEGG_pathway,map01130
5903,BSU_18700,KEGG_pathway,-
5904,BSU_18710,KEGG_pathway,-
5905,BSU_18720,KEGG_pathway,-
5906,BSU_18730,KEGG_pathway,-
5907,BSU_18740,KEGG_pathway,-
5908,BSU_18750,KEGG_pathway,-
5909,BSU_18760,KEGG_pathway,-
5910,BSU_18770,KEGG_pathway,-
5911,BSU_18780,KEGG_pathway,-
