Geneid,SRX7255900,SRX7255906,SRX7255905,SRX7255902,SRX7255887,SRX7255895,SRX7255891,SRX7255892,SRX7255916,SRX7255889,SRX7255917,SRX7255909,SRX7255913,SRX7255888,SRX7255897,SRX7255908,SRX7255912,SRX7255911,SRX7255914,SRX7255894,SRX7255904,SRX7255910,SRX7255907,SRX7255893,SRX7255901,SRX7255915,SRX7255890,SRX7255898,SRX7255899,SRX7255903,SRX7255896
BSU_01510,6988,2614,3056,5396,161,2870,9091,6026,875,236,2,2711,56,177,3936,6538,76,1529,197,2563,3675,3007,3318,2076,6631,884,6930,6705,6686,4688,7344
BSU_01520,280,576,650,794,16,29,63,28,88,24,1,510,3,19,62,542,10,297,47,30,638,391,851,24,308,76,63,93,329,825,114
BSU_01530,872,1559,1783,1883,16,55,122,77,172,105,0,1688,115,22,103,1519,143,1317,110,50,1342,1688,1970,58,793,147,117,175,818,1879,180
BSU_01540,14727,10288,12036,15233,3740,18200,15631,11615,5937,4105,3,9651,1766,3262,11097,15467,1545,12430,2508,18151,10990,10893,14472,20359,14293,7036,12962,15020,15962,14180,15232
BSU_01550,566,1251,1377,1778,14,15,38,40,106,25,199,760,7,13,26,723,605,808,1232,11,1250,705,1845,10,793,74,31,31,721,1749,27
BSU_01560,959,563,629,802,669,400,444,416,394,934,5,464,93,571,541,686,174,833,180,451,617,528,831,323,859,406,544,735,891,746,715
BSU_01570,1969,3803,3980,4454,23,4,5,8,325,85,48,2371,155,33,5,4249,331,5414,213,3,3570,2467,5591,7,1973,265,9,8,1852,5173,11
BSU_01580,831,445,602,741,576,832,2200,2075,514,810,0,307,148,440,849,572,142,678,212,872,539,416,737,742,811,563,2397,1325,997,544,1283
BSU_01590,1602,1318,1582,1926,882,795,2015,1541,891,1125,0,1189,527,664,1052,1825,394,1599,442,899,1463,1318,1982,734,1705,1019,1668,1612,1767,1946,1528
BSU_01600,3181,341,357,1192,513,1142,331,317,379,544,1,282,105,361,2459,426,95,540,97,1000,726,347,420,1191,3069,380,366,3054,3874,909,2965
BSU_01610,5621,639,681,2131,888,2236,760,596,719,966,5,491,303,587,4676,765,256,1030,192,1766,1254,620,817,2100,5744,771,866,6006,7023,1495,5674
BSU_01620,8189,928,1002,3365,4205,4976,905,772,1330,4749,0,825,456,3160,7021,1198,362,1606,374,4435,2088,993,1120,5655,8360,1501,1043,8659,10434,2331,8664
BSU_01630,14219,1584,1667,5945,5973,12336,1668,1294,2026,5913,32,1298,218,3888,12132,1984,246,2369,691,10754,3519,1510,1922,13746,14423,2187,1773,14202,18575,4215,14632
BSU_01640,1081,252,309,712,715,1458,361,344,338,808,43,316,72,580,1008,512,152,418,470,1393,523,302,330,1750,1167,307,383,1193,1457,626,1388
BSU_01650,5087,5618,6644,11248,7872,468,240,184,1766,10064,13,10000,1124,5687,281,7997,1191,6501,960,432,6945,9387,8007,620,4603,2706,211,369,4431,9062,389
BSU_01660,6294,6631,7692,13007,7953,878,378,332,2333,9858,6,13346,2145,5593,384,9588,2019,8878,1168,685,7963,13077,9324,1019,5648,3485,385,560,5549,10453,550
BSU_01670,4555,4924,5707,9735,4434,556,351,270,1818,5568,1,9988,1474,3173,259,7197,1626,6733,889,449,5887,9209,6946,644,4100,2755,302,434,3913,8030,348
BSU_01680,4300,4923,5598,9522,2620,751,427,298,1781,3642,6,9847,1815,1970,311,7108,1705,6387,898,619,5836,8845,6886,967,4138,2555,371,463,3938,7425,389
BSU_01690,3370,3866,4087,7166,420,842,538,412,947,542,3,7678,1091,308,301,6033,1150,4586,517,641,4571,7333,5327,1054,3152,1703,482,450,2863,5910,428
BSU_01700,5138,5388,5627,9336,410,1222,1009,874,1274,597,1,9293,1228,397,548,7965,1250,5520,653,850,6276,8938,7415,1415,4433,1886,936,813,4251,8094,870
BSU_01710,253,126,179,275,94,570,199,165,100,133,1,237,67,102,165,341,86,301,83,517,171,263,174,738,228,235,152,244,249,196,231
BSU_01720,388,188,212,374,47,804,416,317,143,52,0,316,77,39,308,474,82,433,102,635,221,337,267,938,420,290,353,415,470,282,431
BSU_01730,19313,13324,17173,19518,11993,5033,9997,7128,7022,13426,0,13021,507,8948,8133,25378,563,9552,2322,5470,14123,14430,20611,4957,17528,5923,7882,11887,23127,18339,12285
BSU_01740,22277,13086,17793,23162,15330,6733,12535,9147,8705,18300,0,17094,1353,12924,10238,29218,1006,11445,2945,7170,15966,17985,21563,6342,21455,7204,9527,14439,26754,20895,15756
BSU_01750,3175,1892,1977,2692,327,2762,4248,3428,1066,378,0,1276,147,265,2910,2159,123,1975,352,2343,2195,1474,2539,2082,3464,1048,3865,4118,3603,2467,4713
BSU_01760,6077,3797,4617,5728,1504,4685,7394,6109,1828,1696,2,2836,286,1041,4169,4678,273,4963,712,4447,3927,3258,6095,4356,6182,2135,7139,6174,6763,5054,6554
BSU_01770,5893,3372,4205,4902,1402,3843,8831,6917,1287,1681,0,2061,347,1023,4301,3669,287,3559,400,3555,3210,2425,4909,3490,5536,1435,8196,6725,6343,3810,6447
BSU_01780,42156,27901,33915,62777,22605,84939,66376,49132,58026,27137,12,50162,14114,14381,40227,53349,11719,39240,24247,76877,41118,51515,38790,116939,42997,68967,54992,52944,48587,48095,57649
BSU_01790,25,44,41,28,1,12,15,17,11,14,5,24,1,1,4,32,20,32,28,9,29,31,52,7,29,9,14,12,25,32,18
BSU_01800,860,937,922,1434,110,198,438,358,269,235,2,901,22,91,229,1382,47,1100,49,160,1152,903,1249,152,942,199,398,347,888,1454,399
BSU_01810,96,89,88,113,51,29,62,42,30,76,0,91,3,53,28,118,8,92,15,27,94,78,113,32,75,32,43,44,72,115,63
BSU_01820,90,90,112,153,188,42,98,93,50,220,0,81,8,158,54,123,9,109,24,69,100,89,123,78,120,35,86,81,105,146,80
BSU_01830,512,88,81,151,243,69,863,943,102,332,19,72,22,191,173,139,64,112,195,79,99,77,134,58,578,117,918,209,393,159,528
BSU_01845,879,161,197,339,455,238,1359,1322,185,566,6,192,35,417,176,282,74,273,99,278,232,164,273,359,1022,182,1326,259,747,291,579
BSU_01860,198,36,47,61,86,54,327,305,39,123,6,54,0,67,51,61,13,60,24,61,73,36,57,74,211,19,328,65,170,71,125
BSU_01870,100,36,39,70,29,29,193,193,29,40,2,29,0,26,29,33,5,33,16,30,38,35,49,22,119,21,207,54,70,56,60
BSU_01880,219,103,82,147,19,42,458,393,48,96,4,50,1,15,83,77,22,54,43,58,144,69,100,57,225,33,411,129,187,130,165
BSU_01889,4310,459,550,1208,25,13399,2995,3147,512,22,0,283,15,14,7738,518,8,241,142,9897,763,514,627,3918,5098,386,3005,7706,4700,702,11633
BSU_01890,1092,764,1000,1049,1104,415,843,693,644,1598,0,624,145,932,602,1126,172,1084,280,433,795,732,1200,385,1041,690,718,1049,1111,968,973
BSU_01900,20,9,13,12,6,9,8,7,10,7,1,4,3,2,8,17,11,23,8,16,9,9,23,5,18,4,16,18,17,15,18
BSU_01910,14091,12726,16467,22695,2290,234,107,85,1462,2571,2,7539,126,1547,214,11265,140,6992,299,164,17680,9821,19757,214,11837,912,92,336,11031,19189,410
BSU_01920,1750,1289,1687,3300,74,143,54,36,213,196,0,1588,17,89,114,2088,64,698,67,135,2045,1587,1413,177,1417,175,70,148,1592,2147,218
BSU_01935,2720,1568,2129,4500,80,291,468,420,465,173,2,2051,87,86,467,2636,137,1444,143,323,2798,2224,1903,276,2385,428,462,743,2441,2886,789
BSU_01950,2416,1192,1470,3281,261,368,425,339,426,355,0,1750,83,181,418,2589,105,1301,128,302,2249,1934,1517,372,1922,431,451,639,2038,2538,596
BSU_01960,3177,1454,1969,3735,172,355,521,424,591,309,0,1820,136,124,541,2424,151,1546,169,364,2382,2065,1951,336,2268,545,605,840,2681,2672,857
BSU_01970,1104,556,623,1294,44,126,172,140,149,107,2,421,14,47,184,750,22,426,41,146,782,530,676,173,721,155,184,220,895,1003,274
BSU_01980,1701,750,863,2335,59,272,370,347,249,69,5,764,23,52,451,965,43,593,64,238,1398,941,950,226,1511,177,411,485,1559,1690,774
BSU_01990,325,130,169,289,63,196,311,268,97,166,2,128,21,59,170,137,26,214,33,213,173,165,181,216,269,94,281,273,295,190,275
BSU_02000,250,117,128,190,157,110,192,154,62,239,0,90,7,120,91,150,19,116,19,147,143,117,139,130,148,61,166,195,219,149,141
BSU_02010,340,147,170,264,121,172,338,233,66,280,1,126,8,95,144,167,43,169,47,185,194,153,237,175,226,79,294,242,323,194,200
BSU_02019,754,360,347,577,25,1241,1757,1447,253,59,4,295,44,34,500,670,47,493,97,1049,452,314,528,1157,815,166,1318,725,746,534,828
BSU_02030,409,230,283,431,80,198,386,303,173,125,3,268,27,76,271,339,45,310,74,216,330,288,402,190,431,173,351,448,471,453,432
BSU_02040,2252,1077,1251,2485,82,1690,583,417,316,129,2,1138,52,59,1460,1963,66,833,85,1331,1646,1393,1428,1445,2254,279,484,2330,2414,1941,2643
BSU_02050,712,382,461,559,132,1485,960,728,157,230,0,315,13,119,1081,513,18,301,62,1835,364,572,580,1878,623,120,845,1639,702,480,1399
BSU_02060,4140,2205,3400,3237,537,1882,6422,4860,802,677,0,1772,264,397,3651,3761,178,1986,382,2507,1983,2895,3660,1946,3924,816,5613,5602,4357,2363,4378
BSU_02070,136,310,314,331,5,3,11,10,15,4,0,181,0,7,36,260,7,159,12,5,242,178,416,3,172,42,19,45,186,412,30
BSU_02080,126,251,312,297,2,6,21,14,26,34,0,179,2,6,28,247,18,121,18,7,249,185,452,6,141,14,4,41,128,337,25
BSU_02090,612,392,545,676,209,378,501,309,293,343,3,520,166,176,244,705,154,297,162,391,510,499,523,424,649,242,424,419,656,654,451
BSU_02100,4442,4446,3902,4898,3503,444,247,207,18825,3787,25,4283,4950,3545,133,4238,4083,12393,9557,404,5140,4946,6352,743,2679,9225,388,196,4142,6552,212
BSU_02110,35468,56580,53975,60764,43772,5881,1481,920,118312,41875,6,45869,6218,38787,1073,48651,6666,119724,39211,5280,57574,58541,79589,8308,26482,60803,2621,936,38060,83650,1399
BSU_02120,5760,2493,2971,2981,1738,13299,30221,27230,6796,2011,1,982,1096,1463,9806,1855,851,5256,3437,13329,2197,1521,3838,12148,5548,5505,33931,15899,6596,2747,13319
BSU_02130,2352,894,1056,2432,277,3731,4961,5013,512,361,1,492,240,195,2041,808,177,902,164,3626,1480,865,1169,4997,2263,460,6290,2752,2735,1584,2629
BSU_02140,2271,835,855,2077,82,2991,6434,6656,521,125,4,413,401,44,2566,645,330,918,249,3123,1346,855,927,3802,2291,496,8241,3624,2531,1323,3106
BSU_02150,66,124,97,109,10,11,22,18,27,59,0,117,7,9,13,125,6,87,4,9,117,98,151,5,78,7,18,25,70,148,25
BSU_02160,243,207,232,221,130,188,120,99,78,229,0,238,21,86,71,196,28,152,22,224,172,222,255,227,137,40,138,104,178,233,95
BSU_02170,337,206,204,308,1146,460,293,236,123,1487,2,338,96,837,142,295,121,187,91,422,207,286,268,513,273,147,253,244,313,229,250
BSU_02180,138,93,95,166,23,51,276,253,50,29,0,63,6,11,109,146,0,88,8,75,147,61,122,19,133,18,256,163,149,206,235
BSU_02181,53,41,25,38,1,5,66,52,7,3,0,20,0,5,36,30,0,21,4,16,42,21,45,3,43,5,64,42,48,48,50
BSU_02190,619,366,424,484,66,251,965,934,254,108,3,187,10,107,583,374,9,446,40,434,490,290,558,121,602,153,966,685,746,558,899
BSU_02200,2799,950,837,2405,195,4990,2542,2189,988,305,16,1105,79,193,1394,1499,184,961,362,4353,1637,1126,1393,5847,2579,704,2671,1384,2507,2072,2042
BSU_02210,413,324,387,423,113,345,646,572,262,116,1,331,96,78,235,569,160,424,150,439,250,360,463,430,418,412,592,369,483,328,324
BSU_02220,430,320,417,385,83,540,478,343,261,139,2,345,69,74,262,623,133,402,163,637,240,378,478,675,383,346,437,310,514,339,352
BSU_02230,2890,1084,1487,1477,246,2444,11384,6979,727,404,0,590,284,179,2859,1277,182,727,396,2158,1059,859,1599,2150,2599,656,9181,5140,3200,1184,4707
BSU_02240,13146,17905,21204,23864,3111,3785,5145,3854,8803,3898,0,14414,4031,2525,3193,17301,3461,26267,3494,2722,16547,14321,28781,3383,13898,11165,4591,4542,15253,21589,5184
BSU_02250,4044,5857,6604,7225,1142,923,1519,1225,2198,1356,0,4010,1200,939,806,5202,1086,7750,1061,741,5230,4081,8995,884,4234,2752,1449,1332,4611,6956,1395
BSU_02260,2305,1387,1841,1558,120,1651,1860,1552,575,178,0,711,86,95,2044,1355,78,1504,185,1544,1007,1052,2226,1347,2248,581,1625,3379,2370,1290,3071
BSU_02270,2304,1726,2244,2076,399,2237,3525,2914,779,490,0,1292,232,358,2090,2319,213,1674,353,2223,1483,1529,2840,1698,2347,884,3077,3364,2618,1913,3260
BSU_02280,1652,1215,1586,1549,614,1992,2668,2130,526,844,0,795,99,495,1853,1537,96,1146,205,2054,1075,957,1899,1537,1784,540,2404,2867,1966,1310,2765
BSU_02290,2671,1872,2772,2617,1531,2868,5470,4151,893,1893,0,1505,362,1161,2969,2715,270,1894,374,2836,1722,1758,3296,2527,3011,966,4767,4977,3496,2139,4367
BSU_02300,258,127,164,141,28,250,328,240,42,47,2,55,5,25,258,130,13,93,25,274,102,71,187,170,255,42,281,359,260,116,371
BSU_02310,3451,1719,2419,3089,3406,1541,294,205,695,3200,4,3354,153,3282,1333,4865,135,1012,291,1551,1989,3447,2665,2065,3493,990,295,1751,4903,2491,1898
BSU_02320,1431,643,838,1187,458,729,265,184,212,611,0,672,12,403,590,1229,45,273,63,757,774,802,1038,758,1288,230,257,861,1737,905,908
BSU_02330,6539,3100,3752,5010,2236,5557,7988,5712,1678,2889,3,2674,187,1906,5117,4866,195,2363,590,5349,3618,3202,4427,5975,6617,1629,6063,7106,7484,4552,7880
BSU_02340,4385,2740,3372,5359,1936,1156,568,411,2280,2552,3,7131,2190,1599,989,7449,1701,4406,1162,997,3554,7035,3660,1413,3915,3522,562,1315,4199,4336,1483
BSU_02350,645,638,819,717,222,1057,2741,2482,652,271,1,568,196,230,897,1177,176,414,285,803,433,742,732,1289,694,379,2627,1630,825,557,1584
BSU_02360,346,351,503,344,286,550,1185,1056,364,320,9,342,107,233,431,636,168,258,215,492,257,408,461,666,359,223,1176,747,446,299,769
BSU_02370,270,209,207,233,84,171,353,292,91,177,8,137,17,87,138,245,111,220,201,181,218,177,232,151,255,97,319,238,303,226,239
BSU_02380,112,70,74,92,43,82,133,95,50,77,0,37,7,24,74,74,7,52,15,71,63,37,87,56,108,56,89,118,119,88,94
BSU_02390,3756,1949,2398,4331,347,943,4797,3199,1441,517,0,1105,517,282,761,1757,437,3034,497,827,2910,1317,2730,1119,2575,1483,4160,1377,2945,3325,891
BSU_02400,1328,667,711,2012,244,3641,15533,13876,901,321,3,871,189,194,3020,1227,151,1914,581,2163,1495,799,961,2998,1489,1691,14775,5852,2026,1653,5160
BSU_02410,848,455,462,642,79,544,4340,3506,187,153,0,276,67,85,943,643,76,401,71,383,551,327,630,557,952,178,3563,1635,1207,547,1463
BSU_02420,61,33,41,68,21,56,43,65,45,43,9,10,7,8,16,29,31,99,67,73,56,33,57,71,41,22,109,26,53,65,22
BSU_02430,15,11,6,20,7,26,31,29,14,43,2,14,9,11,7,9,13,13,21,22,12,12,16,38,18,5,53,17,13,16,11
BSU_02440,379,211,247,334,292,415,1422,1007,318,435,0,201,61,260,436,345,50,364,136,362,261,215,320,345,363,305,1142,616,500,295,605
BSU_02450,408,257,271,392,170,287,1198,874,297,254,0,214,76,146,299,365,65,454,117,273,280,240,410,294,379,317,1028,520,462,340,483
BSU_02460,115,300,342,186,327,20,57,63,210,488,1,538,99,249,18,356,82,203,137,18,114,417,433,41,115,448,55,28,86,153,27
BSU_02470,181,380,473,233,1713,77,121,82,430,2520,2,715,220,1364,37,532,166,354,189,52,166,535,532,104,155,811,113,54,133,241,49
BSU_02480,289,257,254,247,827,213,296,199,307,1233,1,381,237,629,111,294,180,365,204,173,159,336,375,224,267,592,236,228,252,200,210
BSU_02490,270,205,226,223,1061,23,54,55,424,1616,0,361,243,865,22,295,197,580,224,24,200,313,268,25,213,747,63,38,181,214,29
BSU_02500,770,492,609,553,1005,287,915,586,394,1267,1,425,99,739,423,626,131,857,204,282,362,524,932,251,691,729,746,695,773,493,663
BSU_02510,465,415,587,621,3393,87,219,159,685,5125,0,606,498,2867,123,714,391,1174,334,78,405,624,676,108,461,1153,198,227,446,433,189
BSU_02520,5277,4360,5736,6553,4850,3073,4075,3133,2075,6322,0,4942,629,3678,3723,6696,638,5683,929,3143,4211,5145,7111,3325,5086,2721,3778,5508,5805,5435,5812
BSU_02530,32,16,22,19,108,34,103,78,3,211,2,12,2,93,37,15,7,14,9,55,12,10,33,53,21,8,89,62,38,18,53
BSU_02540,184,110,176,156,884,276,614,440,44,1133,3,97,18,589,205,126,40,128,56,319,110,114,235,353,180,49,554,278,208,128,274
BSU_02550,223,89,122,191,7,121,265,210,92,34,5,116,23,12,162,197,94,101,97,120,95,137,130,115,215,68,240,178,273,157,195
BSU_02560,292,93,113,201,18,141,325,296,46,56,15,93,11,15,175,171,209,134,232,122,115,101,160,145,227,57,348,269,268,127,251
BSU_02570,375,142,164,260,45,257,406,367,78,106,52,103,13,55,298,203,378,128,846,269,139,140,210,236,336,66,430,371,388,192,385
BSU_02580,279,130,142,259,125,170,433,320,60,147,110,108,20,85,247,145,337,119,1042,157,127,103,173,148,287,66,355,266,321,133,289
BSU_02585,90,99,129,400,14,1,2,2,169,15,0,178,44,17,0,125,5,157,47,1,248,158,128,1,69,56,5,1,97,290,2
BSU_02590,10586,10071,8071,17240,22509,478,1122,679,19194,26350,0,7817,2046,20125,110,9425,1557,16764,8143,496,16595,9025,13139,848,7069,7382,1443,108,10875,20996,153
BSU_02600,1284,2346,2230,1465,43,34,51,43,205,76,0,1730,447,30,39,1177,324,1600,109,24,1118,1752,2966,26,1058,166,52,60,1065,1311,42
BSU_02610,337,188,214,212,34,154,368,249,82,98,3,179,24,31,220,210,35,233,62,218,164,185,286,173,274,93,315,281,286,186,300
BSU_02619,2,1,7,5,0,2,3,4,2,5,0,1,0,0,5,5,5,4,3,1,1,4,7,0,1,0,8,7,1,5,9
BSU_02620,115,150,166,147,167,83,76,64,92,313,6,103,37,132,64,145,163,204,146,44,121,106,235,81,114,57,58,123,151,119,111
BSU_02630,18,9,31,15,27,6,4,2,9,37,3,12,3,10,10,16,47,26,34,14,15,12,35,9,10,15,11,8,16,16,11
BSU_02640,19,25,32,26,83,26,19,15,10,27,46,19,4,25,29,40,281,53,374,10,38,20,42,31,46,13,13,34,26,34,19
BSU_02650,995,700,783,1419,741,772,572,420,778,891,1,814,351,573,439,1319,320,1061,304,588,1025,839,999,1004,927,706,472,650,1116,1161,663
BSU_02660,906,504,568,834,209,586,856,640,400,344,10,418,138,183,509,817,222,790,247,582,626,499,770,622,864,331,705,812,1104,773,821
BSU_02670,2099,1569,2289,2220,335,1013,2155,1696,868,476,2,1385,554,287,1418,1837,409,2507,450,890,1505,1661,2856,868,2292,1065,1813,2464,3024,1797,2543
BSU_02680,2747,1505,1841,2473,583,1662,3882,2746,1063,884,0,1447,476,542,3771,2305,370,2041,533,1312,1855,1591,2572,1133,3940,1230,2721,5660,4464,2135,7167
BSU_02690,338,297,256,372,59,373,5648,4279,116,90,0,246,17,57,7266,355,29,356,159,216,251,234,385,165,1491,313,4625,12406,2579,358,19850
BSU_02700,2141,940,1229,1296,4,888,1989,1414,227,47,0,402,24,5,2128,832,15,301,44,689,846,866,1426,624,2017,157,1577,3566,2449,911,4044
BSU_02710,161,87,92,210,28,296,563,496,40,34,2,69,27,27,192,120,31,76,20,249,168,96,114,214,189,22,533,395,181,184,276
BSU_02720,3842,1778,2508,2626,115,2178,5680,4227,689,185,0,1016,186,95,3706,2025,156,1535,260,2440,1624,1809,3060,1867,3639,749,4611,5737,4225,1899,6227
BSU_02730,1061,901,1005,1273,200,460,973,762,240,385,0,771,146,188,677,984,129,1011,88,427,877,718,1397,396,1068,246,804,1117,1129,1131,1036
BSU_02740,1347,635,743,1277,502,726,1108,822,380,594,5,548,179,458,940,1051,203,667,225,636,883,633,873,540,1389,425,864,1324,1493,1133,1332
BSU_02750,189,90,125,177,22,152,282,218,108,36,0,96,36,27,187,159,34,168,28,145,130,121,123,142,169,82,280,241,196,123,289
BSU_02760,301,192,220,331,81,172,357,357,191,127,1,164,86,66,250,260,78,373,74,193,208,216,271,176,285,118,396,341,324,294,367
BSU_02770,1718,1057,1150,1716,326,810,877,610,399,369,1,1062,128,197,629,1762,96,1315,153,859,1411,1118,1445,1135,1512,365,905,957,1897,1785,931
BSU_02780,9296,4161,4784,9816,189,3991,16624,14566,1297,263,23,2812,181,210,7539,5077,264,3942,393,3726,6098,4953,6736,3607,8786,1312,15110,11564,11642,7083,12025
BSU_02785,1379,570,621,1145,7,1026,2221,2102,186,31,0,380,20,13,1458,601,23,457,57,972,834,585,870,772,1294,177,2005,1744,1615,956,2041
BSU_02790,847,363,469,649,265,415,842,645,159,563,2,254,57,229,385,472,99,489,81,435,500,290,618,463,681,159,885,634,869,575,535
BSU_02800,744,523,539,860,155,309,2864,2367,242,214,15,496,74,110,356,646,157,628,173,330,594,524,792,360,670,275,2740,550,773,665,499
BSU_02810,530,315,347,496,58,192,377,318,169,117,3,233,50,58,270,331,79,314,114,199,370,291,523,162,468,158,304,399,504,414,435
BSU_02820,12075,4183,4894,7246,2103,8508,10352,7613,3284,2563,4,2991,337,1719,8487,6119,255,4305,765,8635,5879,3664,6764,6509,12424,2349,8765,10821,14363,7336,13321
BSU_02830,1695,2095,2049,3991,439,113,249,189,5802,518,0,2525,890,440,61,2054,932,7013,3765,128,3286,2899,2875,202,939,2578,419,102,1684,3661,108
BSU_02840,4301,4967,5294,8022,3169,545,777,617,17768,3293,11,5407,1499,3371,198,4459,1447,21805,8692,562,8083,6211,7175,908,2816,7250,1196,301,4494,9135,329
BSU_02850,67686,24628,23035,40618,286,4627,12318,9889,6320,305,4,3692,99,314,37768,5418,80,1926,597,8288,29790,8230,43135,3017,70387,4938,9659,54836,74924,37304,62881
BSU_02860,2941,1388,1448,2070,60,306,763,639,319,71,0,269,11,54,1306,305,21,249,49,404,1362,526,2426,285,2857,254,780,1977,2849,1630,2193
BSU_02870,3011,1231,1509,1731,51,237,730,454,327,57,0,247,39,42,1192,277,32,199,62,339,1156,554,2419,224,2489,249,625,1971,2597,1333,2255
BSU_02880,260,217,243,336,119,108,301,215,156,181,1,390,82,118,95,481,100,425,76,70,293,345,298,125,227,182,273,187,275,407,147
BSU_02890,3578,1398,1983,1217,2190,1581,1344,774,845,1787,0,1186,71,2261,1183,1816,75,888,214,1494,944,1562,2050,1636,2396,883,1211,1850,3242,966,1999
BSU_02900,5629,2142,3167,2402,10576,3121,1862,1208,1966,10972,0,2609,321,10224,2013,3374,277,1936,750,3392,1604,2950,3203,3940,4437,2155,1763,2943,5908,1941,3064
BSU_02910,5801,2256,3257,2894,24558,5100,2218,1560,2134,27324,2,2934,1196,22184,2622,3805,787,2061,1095,4837,1943,3326,3316,6615,4921,2650,2167,3773,6427,2281,3731
BSU_02920,8613,3371,5146,5554,33397,7642,5232,3928,2797,39359,1,4189,525,28478,5281,5934,504,3161,1170,8152,3537,4590,5631,9974,8312,3096,4916,7663,9409,4190,7724
BSU_02930,2364,1007,1391,1181,4792,1340,1379,647,761,5456,22,1467,281,4316,1068,1494,321,904,411,1426,836,1524,1468,1645,2088,773,1277,1482,2319,1074,1867
BSU_02940,1886,760,1121,955,3381,998,1343,665,426,4034,1,852,117,2765,851,1235,108,597,144,1014,666,1018,1200,1279,1806,519,1329,1359,2082,789,1487
BSU_02950,779,269,406,627,380,9049,19302,18059,744,644,0,435,131,342,984,895,91,584,229,9616,395,721,406,10343,796,578,19965,1191,1134,486,907
BSU_02960,8,13,11,16,4,14,28,22,2,14,0,7,3,5,8,12,7,20,10,8,9,10,18,16,15,2,38,8,15,14,6
BSU_02970,1664,511,434,1563,42,934,1860,1564,690,41,0,419,124,39,990,834,122,407,176,820,1178,537,638,411,1747,509,1773,1275,1501,1406,1708
