regulator,gene_id,effect
SigI,new_1411773_1411859,sigma factor
WalR,new_1411773_1411859,activation
SigA,new_1413790_1414949,sigma factor
SigI,new_1413790_1414949,sigma factor
WalR,new_1413790_1414949,activation
YkrK,new_1414827_1414907_c,autoregulation
SigG,new_1417493_1417560,sigma factor
SigA,new_1421204_1422144_c,sigma factor
S-box,new_1421204_1422144_c,termination
SigA,new_1421924_1422163,sigma factor
SigA,new_1425281_1425598,sigma factor
Rok,new_1430539_1430623,repression
SigA,new_1430539_1430623,sigma factor
SigB,new_1430539_1430623,sigma factor
AbrB,new_1430539_1430623,repression
Rok,new_1430625_1430683,repression
SigA,new_1430625_1430683,sigma factor
SigB,new_1430625_1430683,sigma factor
AbrB,new_1430625_1430683,repression
SigA,new_1435383_1435605_c,sigma factor
CtsR,new_1435383_1435605_c,repression
SigA,new_1437728_1437978_c,sigma factor
CtsR,new_1437728_1437978_c,repression
SigE,new_1439136_1439227,sigma factor
preQ1 riboswitch,new_1439340_1439447,antitermination
preQ1 riboswitch,new_1441789_1442065,antitermination
GerE,new_1445542_1445637,activation
SigK,new_1445542_1445637,sigma factor
PerR,new_1451263_1451370,repression
SigA,new_1451263_1451370,sigma factor
Fur,new_1451263_1451370,repression
AbrB,new_1467701_1467804,repression
FadR,new_1478837_1478985,repression
FadR,new_1478987_1479136,repression
Spo0A,new_1483671_1483955,activation
CcpA,new_1483671_1483955,repression
Spo0A,new_1483957_1484044,activation
CcpA,new_1483957_1484044,repression
Spo0A,new_1484357_1484465,activation
CcpA,new_1484357_1484465,repression
Spo0A,new_1485356_1485452,activation
CcpA,new_1485356_1485452,repression
Spo0A,new_1485897_1486004,activation
CcpA,new_1485897_1486004,repression
AbrB,new_1492169_1492260,repression
FruR,new_1507447_1507538,repression
SigI,new_1516508_1516573_c,sigma factor
WalR,new_1516508_1516573_c,activation
SigM,new_1517792_1517864,sigma factor
SigV,new_1517792_1517864,sigma factor
SigX,new_1517792_1517864,sigma factor
SigM,new_1518186_1518290,sigma factor
SigV,new_1518186_1518290,sigma factor
SigX,new_1518186_1518290,sigma factor
SigA,new_1522479_1523083_c,sigma factor
SigA,new_1525061_1525238_c,sigma factor
SigA,new_1528100_1528325,sigma factor
stringent response,new_1528100_1528325,negative regulation
SigA,new_1530423_1530536,sigma factor
stringent response,new_1530423_1530536,negative regulation
CcpN,new_1533940_1534049,repression
SigA,new_1533940_1534049,sigma factor
CcpN,new_1534271_1535874,repression
SigA,new_1534271_1535874,sigma factor
SigB,new_1537029_1537112,sigma factor
SigB,new_1538693_1539646,sigma factor
SigA,new_1552772_1552898,sigma factor
YofA,new_1552772_1552898,activation
TnrA,new_1552772_1552898,repression
stringent response,new_1552772_1552898,positive regulation
ResD,new_1559111_1559216,activation
Abh,new_1559111_1559216,repression
CcpA,new_1559111_1559216,repression
AbrB,new_1559111_1559216,repression
ResD,new_1559218_1559308,activation
Abh,new_1559218_1559308,repression
CcpA,new_1559218_1559308,repression
AbrB,new_1559218_1559308,repression
ResD,new_1560362_1560465,activation
Abh,new_1560362_1560465,repression
CcpA,new_1560362_1560465,repression
AbrB,new_1560362_1560465,repression
SigF,new_1565737_1565848,sigma factor
SigG,new_1569001_1569224_c,sigma factor
SigF,new_1569001_1569224_c,sigma factor
SigE,new_1571801_1571902_c,sigma factor
SpoIIID,new_1571801_1571902_c,repression
stringent response,new_1575098_1575233,negative regulation
SigE,new_1586172_1586239,sigma factor
SpoIIID,new_1586172_1586239,repression
stringent response,new_1586172_1586239,negative regulation
SigE,new_1586241_1586329,sigma factor
SpoIIID,new_1586241_1586329,repression
stringent response,new_1586241_1586329,negative regulation
SigE,new_1587815_1587925,sigma factor
SpoIIID,new_1587815_1587925,repression
stringent response,new_1587815_1587925,negative regulation
SigE,new_1591418_1591539,sigma factor
SpoIIID,new_1591418_1591539,repression
stringent response,new_1591418_1591539,negative regulation
SigA,new_1596301_1596473,sigma factor
WalR,new_1596301_1596473,activation
SigH,new_1596301_1596473,sigma factor
DegU,new_1599179_1599282,activation
Spo0A,new_1603712_1603778,activation
SigA,new_1603712_1603778,sigma factor
SinR,new_1603712_1603778,repression
SigG,new_1603712_1603778,sigma factor
SigF,new_1603712_1603778,sigma factor
AbrB,new_1603712_1603778,repression
Spo0A,new_1605491_1605580,activation
SigA,new_1605491_1605580,sigma factor
SinR,new_1605491_1605580,repression
SigG,new_1605491_1605580,sigma factor
SigF,new_1605491_1605580,sigma factor
AbrB,new_1605491_1605580,repression
Spo0A,new_1606413_1606501,activation
SigA,new_1606413_1606501,sigma factor
SinR,new_1606413_1606501,repression
SigG,new_1606413_1606501,sigma factor
SigF,new_1606413_1606501,sigma factor
AbrB,new_1606413_1606501,repression
Spo0A,new_1609165_1609275,repression
Spo0A,new_1612428_1612520,repression
SigA,new_1630017_1630089,sigma factor
PyrR,new_1630017_1630089,termination/ antitermination
SigA,new_1630221_1630381,sigma factor
CymR,new_1630221_1630381,repression
S-box,new_1630221_1630381,termination
SigA,new_1633963_1634060,sigma factor
CymR,new_1633963_1634060,repression
S-box,new_1633963_1634060,termination
SigF,new_1640646_1640719,sigma factor
SigE,new_1655586_1655958,sigma factor
SpoIIID,new_1655586_1655958,activation
stringent response,new_1655788_1655880_c,negative regulation
SigA,new_1665639_1665709,sigma factor
stringent response,new_1665639_1665709,negative regulation
SigD,new_1670054_1671124_c,sigma factor
AbrB,new_1670054_1671124_c,repression
SigA,new_1673515_1673619,sigma factor
SigA,new_1674154_1674258,sigma factor
stringent response,new_1674154_1674258,negative regulation
SigD,new_1680259_1680378,sigma factor
CcpA,new_1683508_1683660,repression
Spo0A,new_1691049_1691202,repression
SigA,new_1691049_1691202,sigma factor
SwrA,new_1691049_1691202,activation
SigD,new_1691049_1691202,sigma factor
CodY,new_1691049_1691202,repression
DegU,new_1691049_1691202,repression
Spo0A,new_1695136_1695253,repression
SigA,new_1695136_1695253,sigma factor
SwrA,new_1695136_1695253,activation
SigD,new_1695136_1695253,sigma factor
CodY,new_1695136_1695253,repression
DegU,new_1695136_1695253,repression
stringent response,new_1717808_1717932,negative regulation
stringent response,new_1718700_1718774,negative regulation
stringent response,new_1719657_1719801,negative regulation
SigA,new_1731513_1731580,sigma factor
SigB,new_1731513_1731580,sigma factor
NusA,new_1731513_1731580,attenuation
stringent response,new_1731513_1731580,negative regulation
SigA,new_1731582_1731775,sigma factor
SigB,new_1731582_1731775,sigma factor
NusA,new_1731582_1731775,attenuation
stringent response,new_1731582_1731775,negative regulation
stringent response,new_1738824_1738940,negative regulation
stringent response,new_1739238_1739323,negative regulation
stringent response,new_1741529_1741617,negative regulation
SigE,new_1744182_1744236,sigma factor
SigK,new_1744297_1744366,sigma factor
SigK,new_1745919_1745990,sigma factor
SigA,new_1745919_1745990,sigma factor
SigK,new_1747032_1747122,sigma factor
SigA,new_1747032_1747122,sigma factor
SigA,new_1754642_1754742,sigma factor
Mta,new_1759601_1759654,activation
ComK,new_1765748_1765813,activation
SigA,new_1765748_1765813,sigma factor
LexA,new_1765748_1765813,repression
SigM,new_1767035_1767134,sigma factor
SigV,new_1767035_1767134,sigma factor
SigX,new_1767035_1767134,sigma factor
SigH,new_1769795_1769934,sigma factor
SigH,new_1770236_1770410,sigma factor
GerE,new_1774965_1775066,repression
SigK,new_1774965_1775066,sigma factor
SigE,new_1774965_1775066,sigma factor
CodY,new_1783660_1783762,activation
AbrB,new_1783660_1783762,repression
CodY,new_1784630_1785132,activation
AbrB,new_1784630_1785132,repression
SigB,new_1859884_1859964_c,sigma factor
AbrB,new_1859884_1859964_c,repression
PerR,new_1868453_1868560,transcription repression
ResD,new_1868453_1868560,activation
SigA,new_1868453_1868560,sigma factor
NrdR,new_1868453_1868560,repression
SigK,new_1872092_1872751_c,sigma factor
SigK,new_1874062_1874202,sigma factor
SigE,new_1874062_1874202,sigma factor
SpoIIID,new_1874062_1874202,activation
SigA,new_1879781_1880041,sigma factor
GlnR,new_1879781_1880041,repression
TnrA,new_1879781_1880041,repression
SigA,new_1891803_1891907,sigma factor
XylR,new_1891803_1891907,repression
CcpA,new_1891803_1891907,repression
SigA,new_1893246_1893320,sigma factor
XylR,new_1893246_1893320,repression
CcpA,new_1893246_1893320,repression
SigA,new_1894896_1895211,sigma factor
XylR,new_1894896_1895211,repression
CcpA,new_1894896_1895211,repression
SigE,new_1899126_1899205_c,sigma factor
AbrB,new_1903165_1903471_c,repression
SigE,new_1905706_1905808,sigma factor
SigE,new_1906208_1907012,sigma factor
SigE,new_1907202_1907287,sigma factor
SigG,new_1907334_1907493,sigma factor
SigK,new_1915122_1915220,sigma factor
SigK,new_1916003_1916622,sigma factor
SigW,new_1917098_1917430,sigma factor
LexA,new_1919693_1919828,repression
Spo0A,new_1922824_1923123,activation
SigA,new_1923125_1923233,sigma factor
GerE,new_1925540_1925623_c,repression
SigK,new_1925540_1925623_c,sigma factor
SigE,new_1925540_1925623_c,sigma factor
SigA,new_1926452_1926585,sigma factor
CodY,new_1926452_1926585,repression
CcpA,new_1926452_1926585,repression
CcpC,new_1926452_1926585,repression
SigA,new_1926587_1926679,sigma factor
CodY,new_1926587_1926679,repression
CcpA,new_1926587_1926679,repression
CcpC,new_1926587_1926679,repression
SigA,new_1929410_1929480,sigma factor
CodY,new_1929410_1929480,repression
CcpA,new_1929410_1929480,repression
CcpC,new_1929410_1929480,repression
SigA,new_1933162_1933476,sigma factor
LexA,new_1933162_1933476,repression
GlnR,new_1938860_1938924,repression
TnrA,new_1938860_1938924,repression
AbrB,new_1943983_1944112_c,repression
AbrB,new_1945655_1945976_c,repression
AbrB,new_1997958_1998066_c,repression
WalR,new_2002172_2002505,repression
SigA,new_2007582_2008540_c,sigma factor
TnrA,new_2007582_2008540_c,repression
GltC,new_2007582_2008540_c,activation
Fur,new_2007582_2008540_c,indirect effect
SigA,new_2014633_2014704_c,sigma factor
TnrA,new_2014633_2014704_c,repression
GltC,new_2014633_2014704_c,activation
Fur,new_2014633_2014704_c,indirect effect
SigA,new_2018314_2018433_c,sigma factor
T-box,new_2018314_2018433_c,transcription termination/ antitermination
SigB,new_2021145_2021230,sigma factor
SigB,new_2021232_2021971,sigma factor
S-box,new_2022468_2022560_c,termination
S-box,new_2025088_2025159_c,termination
SigW,new_2027827_2028174_c,sigma factor
SigW,new_2028580_2028675_c,sigma factor
SigG,new_2028811_2029019,sigma factor
SigG,new_2029314_2029407,sigma factor
SigD,new_2031115_2031202_c,sigma factor
GerE,new_2037498_2037600_c,repression
SigK,new_2037498_2037600_c,sigma factor
SigG,new_2041828_2041927_c,sigma factor
SigE,new_2046920_2046979_c,sigma factor
AbrB,new_2046920_2046979_c,repression
SigE,new_2047441_2047674_c,sigma factor
AbrB,new_2047441_2047674_c,repression
SigA,new_2054085_2054544_c,sigma factor
SigA,new_2055241_2055358_c,sigma factor
SigW,new_2070120_2070243_c,sigma factor
CcpA,new_2076113_2076205,repression
AbrB,new_2076113_2076205,repression
CcpA,new_2078627_2079084,repression
AbrB,new_2078627_2079084,repression
SigK,new_2084124_2084188,sigma factor
SigE,new_2084124_2084188,sigma factor
SigA,new_2090455_2090524,sigma factor
DesR,new_2090455_2090524,activation
YodB,new_2096129_2096321_c,repression
SigW,new_2098897_2099422_c,sigma factor
SigW,new_2099791_2099863_c,sigma factor
SigW,new_2099865_2099968_c,sigma factor
SigE,new_2104902_2106408,sigma factor
SigA,new_2106316_2107474_c,sigma factor
CcpA,new_2106316_2107474_c,repression
Abh,new_2116747_2116967_c,repression
SigD,new_2116747_2116967_c,sigma factor
SigH,new_2116747_2116967_c,sigma factor
CcpA,new_2116747_2116967_c,repression
AbrB,new_2116747_2116967_c,repression
SigG,new_2119128_2119278_c,sigma factor
GerE,new_2123802_2124020,repression
SigK,new_2123802_2124020,sigma factor
YodB,new_2127740_2127812,repression
SigK,new_2156121_2156756_c,sigma factor
SigA,new_2156121_2156756_c,sigma factor
SigE,new_2156121_2156756_c,sigma factor
CsoR,new_2156121_2156756_c,repression
SigK,new_2157111_2157231_c,sigma factor
SigA,new_2157111_2157231_c,sigma factor
SigE,new_2157111_2157231_c,sigma factor
CsoR,new_2157111_2157231_c,repression
CcpA,new_2208648_2208779_c,repression
CcpA,new_2208781_2208854_c,repression
Rok,new_2264353_2265142_c,repression
Abh,new_2264353_2265142_c,activation
DnaA,new_2264353_2265142_c,repression
YvrHb,new_2264353_2265142_c,activation
AbrB,new_2264353_2265142_c,repression
Rok,new_2265144_2265224_c,repression
Abh,new_2265144_2265224_c,activation
DnaA,new_2265144_2265224_c,repression
YvrHb,new_2265144_2265224_c,activation
AbrB,new_2265144_2265224_c,repression
CodY,new_2292285_2292400_c,repression
CodY,new_2300697_2300761_c,repression
CodY,new_2302439_2302629_c,repression
SigM,new_2305261_2305347,sigma factor
SigM,new_2306333_2306513,sigma factor
SigG,new_2310988_2311968,sigma factor
SigA,new_2316111_2316182_c,sigma factor
SigA,new_2325774_2325853,sigma factor
KdgR,new_2325774_2325853,repression
CcpA,new_2325774_2325853,repression
GerE,new_2333056_2333210_c,activation
SigK,new_2333056_2333210_c,sigma factor
SpoIIID,new_2333056_2333210_c,repression
SigK,new_2337997_2338147,sigma factor
SigE,new_2337997_2338147,sigma factor
SigM,new_2339954_2340289,sigma factor
SigA,new_2339954_2340289,sigma factor
SigM,new_2340291_2340801,sigma factor
SigA,new_2340291_2340801,sigma factor
ResD,new_2362965_2363044_c,activation
SigA,new_2362965_2363044_c,sigma factor
CcpA,new_2362965_2363044_c,repression
AbrB,new_2362965_2363044_c,repression
SigA,new_2385396_2385479_c,sigma factor
LexA,new_2385396_2385479_c,repression
SigH,new_2385396_2385479_c,sigma factor
SigA,new_2385822_2386047_c,sigma factor
LexA,new_2385822_2386047_c,repression
SigH,new_2385822_2386047_c,sigma factor
SigE,new_2387674_2387835_c,sigma factor
SpoIIID,new_2387674_2387835_c,repression
SigG,new_2393238_2393421,sigma factor
SigF,new_2393238_2393421,sigma factor
SigF,new_2396720_2396797_c,sigma factor
CcpA,new_2412975_2413587,activation
ResD,new_2415356_2415414_c,activation
SigA,new_2415356_2415414_c,sigma factor
PhoP,new_2415356_2415414_c,activation
CcpA,new_2415356_2415414_c,repression
ResD,new_2417904_2417983_c,activation
SigA,new_2417904_2417983_c,sigma factor
PhoP,new_2417904_2417983_c,activation
CcpA,new_2417904_2417983_c,repression
SigA,new_2431344_2431472_c,sigma factor
FMN-box,new_2431344_2431472_c,transcription termination
SigM,new_2432172_2432238_c,sigma factor
SigB,new_2432172_2432238_c,sigma factor
LexA,new_2432172_2432238_c,repression
SigA,new_2435792_2435878_c,sigma factor
SigM,new_2435947_2436044,sigma factor
SpoVT,new_2438267_2438331_c,activation
SigG,new_2438267_2438331_c,sigma factor
SigG,new_2445036_2445093_c,sigma factor
SigF,new_2445036_2445093_c,sigma factor
AbrB,new_2445036_2445093_c,repression
SigE,new_2450326_2450402_c,sigma factor
AnsR,new_2454265_2454346_c,repression
SigA,new_2454265_2454346_c,sigma factor
AnsR,new_2456809_2456888_c,repression
SigA,new_2456809_2456888_c,sigma factor
LexA,new_2464042_2464118_c,repression
LexA,new_2464120_2464226_c,repression
SigA,new_2472864_2473150,sigma factor
T-box,new_2472864_2473150,anti-termination
YlxR,new_2491949_2492028_c,regulation
CodY,new_2504707_2504788_c,repression
Spo0A,new_2518877_2519029_c,repression
SigA,new_2518877_2519029_c,sigma factor
SigH,new_2518877_2519029_c,sigma factor
stringent response,new_2522774_2522859_c,negative regulation
stringent response,new_2525615_2525743_c,negative regulation
PurR,new_2528267_2528403_c,repression
stringent response,new_2528267_2528403_c,negative regulation
SigE,new_2537614_2537688_c,sigma factor
SpoIIID,new_2537614_2537688_c,repression
Gly-box,new_2544841_2545385_c,termination
SigF,new_2549645_2549774,sigma factor
Spo0A,new_2552307_2552445,activation
SigA,new_2552307_2552445,sigma factor
SinR,new_2552307_2552445,repression
AbrB,new_2552307_2552445,repression
ScoC,new_2552307_2552445,repression
ComK,new_2555662_2555886_c,activation
SigA,new_2555662_2555886_c,sigma factor
SigF,new_2555662_2555886_c,sigma factor
SigB,new_2560260_2560488_c,sigma factor
LexA,new_2560260_2560488_c,repression
SigB,new_2562914_2563888,sigma factor
LexA,new_2562914_2563888,repression
SigB,new_2563803_2563987_c,sigma factor
MgsR,new_2563803_2563987_c,activation
Spo0A,new_2576155_2576328,repression
SigB,new_2586107_2586175_c,sigma factor
SigE,new_2589046_2589122,sigma factor
SpoIIID,new_2589046_2589122,repression
SigK,new_2596439_2596534,sigma factor
SigA,new_2599377_2599490_c,sigma factor
CcpA,new_2599377_2599490_c,repression
AbrB,new_2599377_2599490_c,repression
SigA,new_2599926_2600047_c,sigma factor
CcpA,new_2599926_2600047_c,repression
AbrB,new_2599926_2600047_c,repression
Spo0A,new_2600049_2600188_c,repression
SigA,new_2600049_2600188_c,sigma factor
SigD,new_2600049_2600188_c,sigma factor
SigH,new_2600049_2600188_c,sigma factor
Spo0A,new_2601330_2601527_c,repression
SigA,new_2601330_2601527_c,sigma factor
Spo0A,new_2603868_2603981_c,repression
SigA,new_2603868_2603981_c,sigma factor
SigH,new_2603868_2603981_c,sigma factor
Spo0A,new_2603983_2604060_c,repression
SigA,new_2603983_2604060_c,sigma factor
SigH,new_2603983_2604060_c,sigma factor
SigA,new_2609894_2610040_c,sigma factor
SigB,new_2609894_2610040_c,sigma factor
HrcA,new_2625913_2626090_c,repression
SigA,new_2625913_2626090_c,sigma factor
HrcA,new_2628535_2628605_c,repression
SigA,new_2628535_2628605_c,sigma factor
ComK,new_2641195_2642042_c,activation
SigA,new_2641195_2642042_c,sigma factor
SigA,new_2655000_2655301_c,sigma factor
ArsR,new_2655000_2655301_c,repression
SigF,new_2655000_2655301_c,sigma factor
Spo0A,new_2663336_2663531_c,activation
CcpA,new_2663336_2663531_c,repression
AbrB,new_2663336_2663531_c,repression
AbrB,new_2692608_2692913,repression
SigA,new_2692852_2692932_c,sigma factor
SknR,new_2692852_2692932_c,repression
GerE,new_2701783_2703117,repression
SigK,new_2701783_2703117,sigma factor
SigE,new_2701783_2703117,sigma factor
SpoIIID,new_2701783_2703117,activation
YrkP,new_2707685_2707807,activation
SigK,new_2714806_2714932_c,sigma factor
CzrA,new_2723805_2723891_c,repression
CzrA,new_2724871_2724954_c,repression
AbrB,new_2740238_2740411,repression
SigA,new_2741085_2741356_c,sigma factor
Zur,new_2741085_2741356_c,repression
AdhR,new_2756227_2756311,activation
SigM,new_2758015_2759120,sigma factor
SigB,new_2758015_2759120,sigma factor
AdhR,new_2758015_2759120,activation
SigL,new_2760077_2760232_c,sigma factor
LevR,new_2760077_2760232_c,activation
CcpA,new_2760077_2760232_c,repression
SigV,new_2773647_2773762,sigma factor
SigM,new_2778420_2778505_c,sigma factor
SigW,new_2778420_2778505_c,sigma factor
SigX,new_2778420_2778505_c,sigma factor
AbrB,new_2778792_2778922_c,repression
AbrB,new_2779073_2779163_c,repression
Spx,new_2784919_2785000_c,activation
SigA,new_2784919_2785000_c,sigma factor
CymR,new_2784919_2785000_c,repression
Spx,new_2787066_2787129_c,activation
SigA,new_2787066_2787129_c,sigma factor
CymR,new_2787066_2787129_c,repression
T-box,new_2798090_2798150_c,antitermination
T-box,new_2800811_2800889_c,antitermination
SigE,new_2802122_2802357,sigma factor
TnrA,new_2802122_2802357,activation
SigA,new_2812134_2812231_c,sigma factor
stringent response,new_2812134_2812231_c,negative regulation
stringent response,new_2822771_2822861_c,negative regulation
SigM,new_2829449_2829527_c,sigma factor
SigM,new_2829529_2830447_c,sigma factor
SigE,new_2831121_2831885,sigma factor
SpoIIID,new_2831121_2831885,repression
SigB,new_2836807_2836908_c,sigma factor
SigG,new_2836807_2836908_c,sigma factor
SigF,new_2836807_2836908_c,sigma factor
CcpA,new_2836807_2836908_c,repression
TnrA,new_2843111_2843532,activation
SigE,new_2844574_2844638_c,sigma factor
SigE,new_2845839_2845914_c,sigma factor
SigA,new_2851286_2851995,sigma factor
NadR,new_2851286_2851995,repression
SigA,new_2854560_2854625_c,sigma factor
stringent response,new_2854627_2854844_c,negative regulation
SigA,new_2866605_2866663_c,sigma factor
T-box,new_2866605_2866663_c,transcription termination/antitermination
SigA,new_2869307_2869365_c,sigma factor
T-box,new_2869307_2869365_c,transcription termination/antitermination
PerR,new_2879205_2879294_c,repression
SigA,new_2879205_2879294_c,sigma factor
PerR,new_2879296_2879712_c,repression
SigA,new_2879296_2879712_c,sigma factor
PerR,new_2879714_2879844_c,repression
SigA,new_2879714_2879844_c,sigma factor
SigA,new_2882791_2882902_c,sigma factor
CtsR,new_2882791_2882902_c,repression
SigA,new_2886044_2886133_c,sigma factor
CtsR,new_2886044_2886133_c,repression
stringent response,new_2886135_2886266_c,negative regulation
stringent response,new_2887590_2887779_c,negative regulation
SigK,new_2904537_2904679_c,sigma factor
SpoIIID,new_2904537_2904679_c,activation
CitB,new_2904537_2904679_c,mRNA binding
SigA,new_2908738_2908833_c,sigma factor
L-box,new_2908835_2909456_c,transcription termination/antitermination
Spx,new_2913380_2913589_c,activation
SigA,new_2913380_2913589_c,sigma factor
SigB,new_2913380_2913589_c,sigma factor
CtsR,new_2913380_2913589_c,repression
SigA,new_2915149_2915261_c,sigma factor
AraR,new_2915149_2915261_c,repression
CcpA,new_2915149_2915261_c,repression
SigA,new_2930473_2930793_c,sigma factor
T-box,new_2930473_2930793_c,transcriptional antitermination
SigA,new_2936210_2936381_c,sigma factor
CcpA,new_2936210_2936381_c,repression
SigA,new_2938273_2938329_c,sigma factor
AraR,new_2938273_2938329_c,repression
CcpA,new_2938273_2938329_c,repression
SigA,new_2950025_2950153_c,sigma factor
AraR,new_2950025_2950153_c,repression
CcpA,new_2950025_2950153_c,repression
SigW,new_2951898_2952204,sigma factor
SigB,new_2951898_2952204,sigma factor
SigE,new_2961505_2961585_c,sigma factor
CcpN,new_2966289_2966367_c,repression
SigA,new_2966289_2966367_c,sigma factor
CcpN,new_2966794_2966948_c,repression
SigA,new_2966794_2966948_c,sigma factor
SigE,new_2972164_2972328_c,sigma factor
SigA,new_2975948_2976067_c,sigma factor
SigE,new_2975948_2976067_c,sigma factor
SigB,new_2975948_2976067_c,sigma factor
PhoP,new_2975948_2976067_c,activation
CcpA,new_2975948_2976067_c,repression
ScoC,new_2975948_2976067_c,repression
SigA,new_2978602_2978702_c,sigma factor
CitB,new_2978602_2978702_c,mRNA destabilization
CcpA,new_2978602_2978702_c,repression
CcpC,new_2978602_2978702_c,repression
SigA,new_2980988_2981070_c,sigma factor
CitB,new_2980988_2981070_c,mRNA destabilization
CcpA,new_2980988_2981070_c,repression
CcpC,new_2980988_2981070_c,repression
SigA,new_2981072_2981150_c,sigma factor
CitB,new_2981072_2981150_c,mRNA destabilization
CcpA,new_2981072_2981150_c,repression
CcpC,new_2981072_2981150_c,repression
SigA,new_2982270_2982476_c,sigma factor
CitB,new_2982270_2982476_c,mRNA destabilization
CcpA,new_2982270_2982476_c,repression
CcpC,new_2982270_2982476_c,repression
Spo0A,new_2989566_2989649_c,activation
LexA,new_2989651_2989803_c,repression
LexA,new_2989805_2989899_c,repression
LexA,new_2991133_2991249_c,repression
SigA,new_3008846_3008937,sigma factor
CymR,new_3008846_3008937,repression
SigB,new_3009340_3009869_c,sigma factor
SigB,new_3010599_3010660_c,sigma factor
AhrC,new_3014345_3014422_c,repression
YlxR,new_3014345_3014422_c,regulation
SigA,new_3016299_3016403_c,sigma factor
CodY,new_3016299_3016403_c,activation
CcpA,new_3016299_3016403_c,activation
SigA,new_3016405_3016534_c,sigma factor
CodY,new_3016405_3016534_c,activation
CcpA,new_3016405_3016534_c,activation
SigW,new_3021090_3021169_c,sigma factor
SigA,new_3028207_3028296,sigma factor
CodY,new_3028207_3028296,repression
ScoC,new_3028207_3028296,repression
SigA,new_3031418_3031523_c,sigma factor
SigA,new_3031525_3032084_c,sigma factor
Spo0A,new_3032370_3032416_c,activation
PhoP,new_3032370_3032416_c,activation
CcpA,new_3032370_3032416_c,repression
SigA,new_3034935_3035530,sigma factor
stringent response,new_3034935_3035530,negative regulation
SigA,new_3035532_3035729,sigma factor
stringent response,new_3035532_3035729,negative regulation
SigA,new_3036410_3036583,sigma factor
stringent response,new_3036410_3036583,negative regulation
SigA,new_3037916_3038059_c,sigma factor
CodY,new_3037916_3038059_c,repression
CcpA,new_3037916_3038059_c,repression
SigA,new_3045221_3045329_c,sigma factor
Spx,new_3054512_3054650_c,activation
SigA,new_3054512_3054650_c,sigma factor
SigA,new_3076630_3076728,sigma factor
SigB,new_3076630_3076728,sigma factor
SigA,new_3076730_3076817,sigma factor
SigB,new_3076730_3076817,sigma factor
BirA,new_3089150_3089225_c,repression
BirA,new_3095456_3095548_c,repression
T-box,new_3105044_3105139_c,transcription antitermination
Spx,new_3106142_3106209,activation
Spx,new_3106996_3107052,activation
SigA,new_3119240_3119484_c,sigma factor
YtrA,new_3119240_3119484_c,repression
SigM,new_3123442_3124021_c,sigma factor
SigM,new_3124023_3124157_c,sigma factor
S-box,new_3127676_3127799_c,transcription termination
S-box,new_3129078_3129194_c,transcription termination
SigA,new_3133391_3134939_c,sigma factor
SigF,new_3133391_3134939_c,sigma factor
SigA,new_3135504_3135638_c,sigma factor
SigF,new_3135504_3135638_c,sigma factor
SigB,new_3136119_3136205_c,sigma factor
SigB,new_3137969_3138320_c,sigma factor
MntR,new_3145997_3146088_c,repression
MntR,new_3146090_3146171_c,repression
SigA,new_3153718_3153830_c,sigma factor
SigA,new_3153832_3153982_c,sigma factor
SigK,new_3154077_3154734_c,sigma factor
GerE,new_3159185_3159752,repression
SigK,new_3159185_3159752,sigma factor
SigW,new_3178934_3179900_c,sigma factor
SigW,new_3182591_3182678_c,sigma factor
DegU,new_3187402_3187502,activation
AbrB,new_3187402_3187502,repression
LutR,new_3187402_3187502,activation
SigD,new_3208192_3208279_c,sigma factor
AbrB,new_3208192_3208279_c,repression
GerE,new_3213329_3216149,repression
SigK,new_3213329_3216149,sigma factor
SigE,new_3213329_3216149,sigma factor
SigE,new_3213597_3213853_c,sigma factor
SigB,new_3213597_3213853_c,sigma factor
SpoIIID,new_3213597_3213853_c,repression
Spx,new_3224669_3224824_c,activation
SigB,new_3224752_3224810,sigma factor
SigG,new_3224752_3224810,sigma factor
stringent response,new_3224826_3225137_c,negative regulation
SigA,new_3239640_3239929,sigma factor
CodY,new_3239640_3239929,repression
SigA,new_3244617_3244738,sigma factor
CodY,new_3244617_3244738,repression
SigA,new_3250494_3252362_c,sigma factor
SigA,new_3253449_3253528_c,sigma factor
SigA,new_3256908_3257021_c,sigma factor
SigA,new_3257233_3257319_c,sigma factor
ComA,new_3257233_3257319_c,activation
DegU,new_3257233_3257319_c,activation
Spo0A,new_3257607_3258036_c,repression
SigA,new_3257607_3258036_c,sigma factor
SigE,new_3258062_3259375,sigma factor
SigA,new_3276435_3276513_c,sigma factor
DegU,new_3276435_3276513_c,activation
SigA,new_3292297_3292406_c,sigma factor
SigI,new_3292297_3292406_c,sigma factor
Kre,new_3292297_3292406_c,repression
AbrB,new_3292297_3292406_c,repression
Fur,new_3292297_3292406_c,repression
AbrB,new_3293360_3293440_c,repression
Fur,new_3293360_3293440_c,repression
TnrA,new_3316130_3316211_c,repression
CodY,new_3316130_3316211_c,repression
ThrR,new_3316130_3316211_c,repression
AbrB,new_3319608_3320300_c,repression
AbrB,new_3321221_3321355_c,repression
PucR,new_3328673_3328761,auto-repression
TnrA,new_3328673_3328761,activation
SigA,new_3340938_3341024_c,sigma factor
PucR,new_3340938_3341024_c,activation
SigA,new_3346117_3347050_c,sigma factor
FrlR,new_3346117_3347050_c,repression
CodY,new_3346117_3347050_c,repression
YlxR,new_3346117_3347050_c,regulation
SigA,new_3355486_3355592_c,sigma factor
